日期,weather_天气代码,weather_天气,weather_最低气温_摄氏度,weather_平均气温_摄氏度,weather_最高气温_摄氏度,weather_总降水量_毫米,weather_降雨量_毫米,weather_降雪量_厘米,weather_降水时长_小时,weather_10米最大风速_千米每小时,weather_10米最大阵风_千米每小时,weather_短波辐射总量_兆焦每平方米,weather_参考蒸散量_毫米,weather_星期,weather_是否周末,weather_是否节假日放假,weather_节假日名称,weather_是否调休上班,weather_调休说明,weather_日期标签,weather_依据文件,weather_依据链接,holiday_年份,holiday_星期,holiday_是否周末,holiday_是否节假日放假,holiday_节假日名称,holiday_是否调休上班,holiday_调休说明,holiday_日期标签,holiday_依据文件,holiday_依据链接,baidu_关键词,baidu_城市代码,baidu_城市,baidu_数据类型,baidu_数据间隔(天),baidu_所属年份,baidu_PC+移动指数,baidu_移动指数,baidu_PC指数,baidu_爬取时间,park_时间戳_first,park_时间戳_last,park_number,park_number_min,park_number_max,park_number_count,park_number_flag,park_交通状况,park_环境描述,park_原始文件名
2025-05-22,61,Slight rain,13.3,19.3,23.2,6.7,6.7,0.0,7.0,17.8,42.5,8.05,2.97,周四,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周四,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1382,976,406,2026-03-27 22:04:31,2025-05-22 09:00:00,2025-05-22 20:45:00,1.0389583333333332,0.0,1.62,48,original,通畅,舒适，适合参观游览。,2025-05-22_09-00.json | 2025-05-22_09-15.json | 2025-05-22_09-30.json | 2025-05-22_09-45.json | 2025-05-22_10-00.json | 2025-05-22_10-15.json | 2025-05-22_10-30.json | 2025-05-22_10-45.json | 2025-05-22_11-00.json | 2025-05-22_11-15.json | 2025-05-22_11-30.json | 2025-05-22_11-45.json | 2025-05-22_12-00.json | 2025-05-22_12-15.json | 2025-05-22_12-30.json | 2025-05-22_12-45.json | 2025-05-22_13-00.json | 2025-05-22_13-15.json | 2025-05-22_13-30.json | 2025-05-22_13-45.json | 2025-05-22_14-00.json | 2025-05-22_14-15.json | 2025-05-22_14-30.json | 2025-05-22_14-45.json | 2025-05-22_15-00.json | 2025-05-22_15-15.json | 2025-05-22_15-30.json | 2025-05-22_15-45.json | 2025-05-22_16-00.json | 2025-05-22_16-15.json | 2025-05-22_16-30.json | 2025-05-22_16-45.json | 2025-05-22_17-00.json | 2025-05-22_17-15.json | 2025-05-22_17-30.json | 2025-05-22_17-45.json | 2025-05-22_18-00.json | 2025-05-22_18-15.json | 2025-05-22_18-30.json | 2025-05-22_18-45.json | 2025-05-22_19-00.json | 2025-05-22_19-15.json | 2025-05-22_19-30.json | 2025-05-22_19-45.json | 2025-05-22_20-00.json | 2025-05-22_20-15.json | 2025-05-22_20-30.json | 2025-05-22_20-45.json
2025-05-23,51,Light drizzle,12.7,16.8,21.7,1.4,1.4,0.0,7.0,11.4,28.8,13.52,3.03,周五,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周五,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1335,963,372,2026-03-27 22:04:31,2025-05-23 09:00:00,2025-05-23 20:45:00,2.542291666666667,0.07,58.79,48,original,通畅 | 拥挤,舒适，适合参观游览。 | 拥挤，不建议您前往参观游览。,2025-05-23_09-00.json | 2025-05-23_09-15.json | 2025-05-23_09-30.json | 2025-05-23_09-45.json | 2025-05-23_10-00.json | 2025-05-23_10-15.json | 2025-05-23_10-30.json | 2025-05-23_10-45.json | 2025-05-23_11-00.json | 2025-05-23_11-15.json | 2025-05-23_11-30.json | 2025-05-23_11-45.json | 2025-05-23_12-00.json | 2025-05-23_12-15.json | 2025-05-23_12-30.json | 2025-05-23_12-45.json | 2025-05-23_13-00.json | 2025-05-23_13-15.json | 2025-05-23_13-30.json | 2025-05-23_13-45.json | 2025-05-23_14-00.json | 2025-05-23_14-15.json | 2025-05-23_14-30.json | 2025-05-23_14-45.json | 2025-05-23_15-00.json | 2025-05-23_15-15.json | 2025-05-23_15-30.json | 2025-05-23_15-45.json | 2025-05-23_16-00.json | 2025-05-23_16-15.json | 2025-05-23_16-30.json | 2025-05-23_16-45.json | 2025-05-23_17-00.json | 2025-05-23_17-15.json | 2025-05-23_17-30.json | 2025-05-23_17-45.json | 2025-05-23_18-00.json | 2025-05-23_18-15.json | 2025-05-23_18-30.json | 2025-05-23_18-45.json | 2025-05-23_19-00.json | 2025-05-23_19-15.json | 2025-05-23_19-30.json | 2025-05-23_19-45.json | 2025-05-23_20-00.json | 2025-05-23_20-15.json | 2025-05-23_20-30.json | 2025-05-23_20-45.json
2025-05-24,0,Clear sky,12.5,20.1,27.8,0.0,0.0,0.0,0.0,15.6,35.3,23.76,5.42,周六,是,否,,否,,周末,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周六,是,否,,否,,周末,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1557,1253,304,2026-03-27 22:04:31,2025-05-24 09:00:00,2025-05-24 20:45:00,2.2445833333333334,0.94,3.13,48,original,通畅,舒适，适合参观游览。,2025-05-24_09-00.json | 2025-05-24_09-15.json | 2025-05-24_09-30.json | 2025-05-24_09-45.json | 2025-05-24_10-00.json | 2025-05-24_10-15.json | 2025-05-24_10-30.json | 2025-05-24_10-45.json | 2025-05-24_11-00.json | 2025-05-24_11-15.json | 2025-05-24_11-30.json | 2025-05-24_11-45.json | 2025-05-24_12-00.json | 2025-05-24_12-15.json | 2025-05-24_12-30.json | 2025-05-24_12-45.json | 2025-05-24_13-00.json | 2025-05-24_13-15.json | 2025-05-24_13-30.json | 2025-05-24_13-45.json | 2025-05-24_14-00.json | 2025-05-24_14-15.json | 2025-05-24_14-30.json | 2025-05-24_14-45.json | 2025-05-24_15-00.json | 2025-05-24_15-15.json | 2025-05-24_15-30.json | 2025-05-24_15-45.json | 2025-05-24_16-00.json | 2025-05-24_16-15.json | 2025-05-24_16-30.json | 2025-05-24_16-45.json | 2025-05-24_17-00.json | 2025-05-24_17-15.json | 2025-05-24_17-30.json | 2025-05-24_17-45.json | 2025-05-24_18-00.json | 2025-05-24_18-15.json | 2025-05-24_18-30.json | 2025-05-24_18-45.json | 2025-05-24_19-00.json | 2025-05-24_19-15.json | 2025-05-24_19-30.json | 2025-05-24_19-45.json | 2025-05-24_20-00.json | 2025-05-24_20-15.json | 2025-05-24_20-30.json | 2025-05-24_20-45.json
2025-05-25,3,Overcast,15.6,21.9,27.9,0.0,0.0,0.0,0.0,12.6,30.6,22.11,5.21,周日,是,否,,否,,周末,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周日,是,否,,否,,周末,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1661,1371,290,2026-03-27 22:04:31,2025-05-25 09:00:00,2025-05-25 20:45:00,2.0139583333333335,0.0,2.79,48,original,通畅,舒适，适合参观游览。,2025-05-25_09-00.json | 2025-05-25_09-15.json | 2025-05-25_09-30.json | 2025-05-25_09-45.json | 2025-05-25_10-00.json | 2025-05-25_10-15.json | 2025-05-25_10-30.json | 2025-05-25_10-45.json | 2025-05-25_11-00.json | 2025-05-25_11-15.json | 2025-05-25_11-30.json | 2025-05-25_11-45.json | 2025-05-25_12-00.json | 2025-05-25_12-15.json | 2025-05-25_12-30.json | 2025-05-25_12-45.json | 2025-05-25_13-00.json | 2025-05-25_13-15.json | 2025-05-25_13-30.json | 2025-05-25_13-45.json | 2025-05-25_14-00.json | 2025-05-25_14-15.json | 2025-05-25_14-30.json | 2025-05-25_14-45.json | 2025-05-25_15-00.json | 2025-05-25_15-15.json | 2025-05-25_15-30.json | 2025-05-25_15-45.json | 2025-05-25_16-00.json | 2025-05-25_16-15.json | 2025-05-25_16-30.json | 2025-05-25_16-45.json | 2025-05-25_17-00.json | 2025-05-25_17-15.json | 2025-05-25_17-30.json | 2025-05-25_17-45.json | 2025-05-25_18-00.json | 2025-05-25_18-15.json | 2025-05-25_18-30.json | 2025-05-25_18-45.json | 2025-05-25_19-00.json | 2025-05-25_19-15.json | 2025-05-25_19-30.json | 2025-05-25_19-45.json | 2025-05-25_20-00.json | 2025-05-25_20-15.json | 2025-05-25_20-30.json | 2025-05-25_20-45.json
2025-05-26,51,Light drizzle,16.2,23.2,29.7,0.4,0.4,0.0,1.0,12.3,32.8,21.86,4.96,周一,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周一,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1285,955,330,2026-03-27 22:04:31,2025-05-26 09:00:00,2025-05-26 20:45:00,0.6210416666666666,0.18,1.08,48,original,通畅,舒适，适合参观游览。,2025-05-26_09-00.json | 2025-05-26_09-15.json | 2025-05-26_09-30.json | 2025-05-26_09-45.json | 2025-05-26_10-00.json | 2025-05-26_10-15.json | 2025-05-26_10-30.json | 2025-05-26_10-45.json | 2025-05-26_11-00.json | 2025-05-26_11-15.json | 2025-05-26_11-30.json | 2025-05-26_11-45.json | 2025-05-26_12-00.json | 2025-05-26_12-15.json | 2025-05-26_12-30.json | 2025-05-26_12-45.json | 2025-05-26_13-00.json | 2025-05-26_13-15.json | 2025-05-26_13-30.json | 2025-05-26_13-45.json | 2025-05-26_14-00.json | 2025-05-26_14-15.json | 2025-05-26_14-30.json | 2025-05-26_14-45.json | 2025-05-26_15-00.json | 2025-05-26_15-15.json | 2025-05-26_15-30.json | 2025-05-26_15-45.json | 2025-05-26_16-00.json | 2025-05-26_16-15.json | 2025-05-26_16-30.json | 2025-05-26_16-45.json | 2025-05-26_17-00.json | 2025-05-26_17-15.json | 2025-05-26_17-30.json | 2025-05-26_17-45.json | 2025-05-26_18-00.json | 2025-05-26_18-15.json | 2025-05-26_18-30.json | 2025-05-26_18-45.json | 2025-05-26_19-00.json | 2025-05-26_19-15.json | 2025-05-26_19-30.json | 2025-05-26_19-45.json | 2025-05-26_20-00.json | 2025-05-26_20-15.json | 2025-05-26_20-30.json | 2025-05-26_20-45.json
2025-05-27,3,Overcast,18.8,26.1,32.7,0.0,0.0,0.0,0.0,15.1,35.3,22.41,5.57,周二,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周二,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1315,941,374,2026-03-27 22:04:31,2025-05-27 09:00:00,2025-05-27 20:45:00,1.2408333333333335,0.77,1.57,48,original,通畅,舒适，适合参观游览。,2025-05-27_09-00.json | 2025-05-27_09-15.json | 2025-05-27_09-30.json | 2025-05-27_09-45.json | 2025-05-27_10-00.json | 2025-05-27_10-15.json | 2025-05-27_10-30.json | 2025-05-27_10-45.json | 2025-05-27_11-00.json | 2025-05-27_11-15.json | 2025-05-27_11-30.json | 2025-05-27_11-45.json | 2025-05-27_12-00.json | 2025-05-27_12-15.json | 2025-05-27_12-30.json | 2025-05-27_12-45.json | 2025-05-27_13-00.json | 2025-05-27_13-15.json | 2025-05-27_13-30.json | 2025-05-27_13-45.json | 2025-05-27_14-00.json | 2025-05-27_14-15.json | 2025-05-27_14-30.json | 2025-05-27_14-45.json | 2025-05-27_15-00.json | 2025-05-27_15-15.json | 2025-05-27_15-30.json | 2025-05-27_15-45.json | 2025-05-27_16-00.json | 2025-05-27_16-15.json | 2025-05-27_16-30.json | 2025-05-27_16-45.json | 2025-05-27_17-00.json | 2025-05-27_17-15.json | 2025-05-27_17-30.json | 2025-05-27_17-45.json | 2025-05-27_18-00.json | 2025-05-27_18-15.json | 2025-05-27_18-30.json | 2025-05-27_18-45.json | 2025-05-27_19-00.json | 2025-05-27_19-15.json | 2025-05-27_19-30.json | 2025-05-27_19-45.json | 2025-05-27_20-00.json | 2025-05-27_20-15.json | 2025-05-27_20-30.json | 2025-05-27_20-45.json
2025-05-28,0,Clear sky,20.0,27.1,33.4,0.0,0.0,0.0,0.0,12.6,32.8,23.38,6.19,周三,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周三,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1280,951,329,2026-03-27 22:04:31,2025-05-28 09:00:00,2025-05-28 20:45:00,1.0329166666666667,0.64,1.36,48,original,通畅,舒适，适合参观游览。,2025-05-28_09-00.json | 2025-05-28_09-15.json | 2025-05-28_09-30.json | 2025-05-28_09-45.json | 2025-05-28_10-00.json | 2025-05-28_10-15.json | 2025-05-28_10-30.json | 2025-05-28_10-45.json | 2025-05-28_11-00.json | 2025-05-28_11-15.json | 2025-05-28_11-30.json | 2025-05-28_11-45.json | 2025-05-28_12-00.json | 2025-05-28_12-15.json | 2025-05-28_12-30.json | 2025-05-28_12-45.json | 2025-05-28_13-00.json | 2025-05-28_13-15.json | 2025-05-28_13-30.json | 2025-05-28_13-45.json | 2025-05-28_14-00.json | 2025-05-28_14-15.json | 2025-05-28_14-30.json | 2025-05-28_14-45.json | 2025-05-28_15-00.json | 2025-05-28_15-15.json | 2025-05-28_15-30.json | 2025-05-28_15-45.json | 2025-05-28_16-00.json | 2025-05-28_16-15.json | 2025-05-28_16-30.json | 2025-05-28_16-45.json | 2025-05-28_17-00.json | 2025-05-28_17-15.json | 2025-05-28_17-30.json | 2025-05-28_17-45.json | 2025-05-28_18-00.json | 2025-05-28_18-15.json | 2025-05-28_18-30.json | 2025-05-28_18-45.json | 2025-05-28_19-00.json | 2025-05-28_19-15.json | 2025-05-28_19-30.json | 2025-05-28_19-45.json | 2025-05-28_20-00.json | 2025-05-28_20-15.json | 2025-05-28_20-30.json | 2025-05-28_20-45.json
2025-05-29,3,Overcast,21.0,26.9,32.6,0.0,0.0,0.0,0.0,16.4,42.5,23.05,6.58,周四,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周四,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1253,943,310,2026-03-27 22:04:31,2025-05-29 09:00:00,2025-05-29 20:45:00,1.0527083333333334,0.73,1.38,48,original,通畅,舒适，适合参观游览。,2025-05-29_09-00.json | 2025-05-29_09-15.json | 2025-05-29_09-30.json | 2025-05-29_09-45.json | 2025-05-29_10-00.json | 2025-05-29_10-15.json | 2025-05-29_10-30.json | 2025-05-29_10-45.json | 2025-05-29_11-00.json | 2025-05-29_11-15.json | 2025-05-29_11-30.json | 2025-05-29_11-45.json | 2025-05-29_12-00.json | 2025-05-29_12-15.json | 2025-05-29_12-30.json | 2025-05-29_12-45.json | 2025-05-29_13-00.json | 2025-05-29_13-15.json | 2025-05-29_13-30.json | 2025-05-29_13-45.json | 2025-05-29_14-00.json | 2025-05-29_14-15.json | 2025-05-29_14-30.json | 2025-05-29_14-45.json | 2025-05-29_15-00.json | 2025-05-29_15-15.json | 2025-05-29_15-30.json | 2025-05-29_15-45.json | 2025-05-29_16-00.json | 2025-05-29_16-15.json | 2025-05-29_16-30.json | 2025-05-29_16-45.json | 2025-05-29_17-00.json | 2025-05-29_17-15.json | 2025-05-29_17-30.json | 2025-05-29_17-45.json | 2025-05-29_18-00.json | 2025-05-29_18-15.json | 2025-05-29_18-30.json | 2025-05-29_18-45.json | 2025-05-29_19-00.json | 2025-05-29_19-15.json | 2025-05-29_19-30.json | 2025-05-29_19-45.json | 2025-05-29_20-00.json | 2025-05-29_20-15.json | 2025-05-29_20-30.json | 2025-05-29_20-45.json
2025-05-30,3,Overcast,22.2,26.8,31.7,0.0,0.0,0.0,0.0,19.1,45.4,16.98,5.68,周五,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周五,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1164,913,251,2026-03-27 22:04:31,2025-05-30 09:00:00,2025-05-30 20:45:00,1.1647916666666667,0.65,1.7,48,original,通畅,舒适，适合参观游览。,2025-05-30_09-00.json | 2025-05-30_09-15.json | 2025-05-30_09-30.json | 2025-05-30_09-45.json | 2025-05-30_10-00.json | 2025-05-30_10-15.json | 2025-05-30_10-30.json | 2025-05-30_10-45.json | 2025-05-30_11-00.json | 2025-05-30_11-15.json | 2025-05-30_11-30.json | 2025-05-30_11-45.json | 2025-05-30_12-00.json | 2025-05-30_12-15.json | 2025-05-30_12-30.json | 2025-05-30_12-45.json | 2025-05-30_13-00.json | 2025-05-30_13-15.json | 2025-05-30_13-30.json | 2025-05-30_13-45.json | 2025-05-30_14-00.json | 2025-05-30_14-15.json | 2025-05-30_14-30.json | 2025-05-30_14-45.json | 2025-05-30_15-00.json | 2025-05-30_15-15.json | 2025-05-30_15-30.json | 2025-05-30_15-45.json | 2025-05-30_16-00.json | 2025-05-30_16-15.json | 2025-05-30_16-30.json | 2025-05-30_16-45.json | 2025-05-30_17-00.json | 2025-05-30_17-15.json | 2025-05-30_17-30.json | 2025-05-30_17-45.json | 2025-05-30_18-00.json | 2025-05-30_18-15.json | 2025-05-30_18-30.json | 2025-05-30_18-45.json | 2025-05-30_19-00.json | 2025-05-30_19-15.json | 2025-05-30_19-30.json | 2025-05-30_19-45.json | 2025-05-30_20-00.json | 2025-05-30_20-15.json | 2025-05-30_20-30.json | 2025-05-30_20-45.json
2025-05-31,61,Slight rain,20.3,24.1,27.7,3.2,3.2,0.0,9.0,9.3,26.6,9.45,2.89,周六,是,是,端午节,否,,节假日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周六,是,是,端午节,否,,节假日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1290,1104,186,2026-03-27 22:04:31,2025-05-31 09:00:00,2025-05-31 20:45:00,2.3277083333333333,0.0,3.85,48,original,通畅,舒适，适合参观游览。,2025-05-31_09-00.json | 2025-05-31_09-15.json | 2025-05-31_09-30.json | 2025-05-31_09-45.json | 2025-05-31_10-00.json | 2025-05-31_10-15.json | 2025-05-31_10-30.json | 2025-05-31_10-45.json | 2025-05-31_11-00.json | 2025-05-31_11-15.json | 2025-05-31_11-30.json | 2025-05-31_11-45.json | 2025-05-31_12-00.json | 2025-05-31_12-15.json | 2025-05-31_12-30.json | 2025-05-31_12-45.json | 2025-05-31_13-00.json | 2025-05-31_13-15.json | 2025-05-31_13-30.json | 2025-05-31_13-45.json | 2025-05-31_14-00.json | 2025-05-31_14-15.json | 2025-05-31_14-30.json | 2025-05-31_14-45.json | 2025-05-31_15-00.json | 2025-05-31_15-15.json | 2025-05-31_15-30.json | 2025-05-31_15-45.json | 2025-05-31_16-00.json | 2025-05-31_16-15.json | 2025-05-31_16-30.json | 2025-05-31_16-45.json | 2025-05-31_17-00.json | 2025-05-31_17-15.json | 2025-05-31_17-30.json | 2025-05-31_17-45.json | 2025-05-31_18-00.json | 2025-05-31_18-15.json | 2025-05-31_18-30.json | 2025-05-31_18-45.json | 2025-05-31_19-00.json | 2025-05-31_19-15.json | 2025-05-31_19-30.json | 2025-05-31_19-45.json | 2025-05-31_20-00.json | 2025-05-31_20-15.json | 2025-05-31_20-30.json | 2025-05-31_20-45.json
2025-06-01,51,Light drizzle,19.4,22.2,26.0,0.3,0.3,0.0,1.0,9.1,20.2,12.16,2.9,周日,是,是,端午节,否,,节假日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周日,是,是,端午节,否,,节假日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1425,1257,168,2026-03-27 22:04:35,2025-06-01 09:00:00,2025-06-01 20:45:00,2.638125,0.58,3.71,48,original,通畅,舒适，适合参观游览。,2025-06-01_09-00.json | 2025-06-01_09-15.json | 2025-06-01_09-30.json | 2025-06-01_09-45.json | 2025-06-01_10-00.json | 2025-06-01_10-15.json | 2025-06-01_10-30.json | 2025-06-01_10-45.json | 2025-06-01_11-00.json | 2025-06-01_11-15.json | 2025-06-01_11-30.json | 2025-06-01_11-45.json | 2025-06-01_12-00.json | 2025-06-01_12-15.json | 2025-06-01_12-30.json | 2025-06-01_12-45.json | 2025-06-01_13-00.json | 2025-06-01_13-15.json | 2025-06-01_13-30.json | 2025-06-01_13-45.json | 2025-06-01_14-00.json | 2025-06-01_14-15.json | 2025-06-01_14-30.json | 2025-06-01_14-45.json | 2025-06-01_15-00.json | 2025-06-01_15-15.json | 2025-06-01_15-30.json | 2025-06-01_15-45.json | 2025-06-01_16-00.json | 2025-06-01_16-15.json | 2025-06-01_16-30.json | 2025-06-01_16-45.json | 2025-06-01_17-00.json | 2025-06-01_17-15.json | 2025-06-01_17-30.json | 2025-06-01_17-45.json | 2025-06-01_18-00.json | 2025-06-01_18-15.json | 2025-06-01_18-30.json | 2025-06-01_18-45.json | 2025-06-01_19-00.json | 2025-06-01_19-15.json | 2025-06-01_19-30.json | 2025-06-01_19-45.json | 2025-06-01_20-00.json | 2025-06-01_20-15.json | 2025-06-01_20-30.json | 2025-06-01_20-45.json
2025-06-02,3,Overcast,18.2,23.8,29.4,0.0,0.0,0.0,0.0,22.4,56.2,24.31,6.7,周一,否,是,端午节,否,,节假日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周一,否,是,端午节,否,,节假日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1386,1124,262,2026-03-27 22:04:35,2025-06-02 09:00:00,2025-06-02 20:45:00,1.5347916666666668,0.91,2.02,48,original,通畅,舒适，适合参观游览。,2025-06-02_09-00.json | 2025-06-02_09-15.json | 2025-06-02_09-30.json | 2025-06-02_09-45.json | 2025-06-02_10-00.json | 2025-06-02_10-15.json | 2025-06-02_10-30.json | 2025-06-02_10-45.json | 2025-06-02_11-00.json | 2025-06-02_11-15.json | 2025-06-02_11-30.json | 2025-06-02_11-45.json | 2025-06-02_12-00.json | 2025-06-02_12-15.json | 2025-06-02_12-30.json | 2025-06-02_12-45.json | 2025-06-02_13-00.json | 2025-06-02_13-15.json | 2025-06-02_13-30.json | 2025-06-02_13-45.json | 2025-06-02_14-00.json | 2025-06-02_14-15.json | 2025-06-02_14-30.json | 2025-06-02_14-45.json | 2025-06-02_15-00.json | 2025-06-02_15-15.json | 2025-06-02_15-30.json | 2025-06-02_15-45.json | 2025-06-02_16-00.json | 2025-06-02_16-15.json | 2025-06-02_16-30.json | 2025-06-02_16-45.json | 2025-06-02_17-00.json | 2025-06-02_17-15.json | 2025-06-02_17-30.json | 2025-06-02_17-45.json | 2025-06-02_18-00.json | 2025-06-02_18-15.json | 2025-06-02_18-30.json | 2025-06-02_18-45.json | 2025-06-02_19-00.json | 2025-06-02_19-15.json | 2025-06-02_19-30.json | 2025-06-02_19-45.json | 2025-06-02_20-00.json | 2025-06-02_20-15.json | 2025-06-02_20-30.json | 2025-06-02_20-45.json
2025-06-03,1,Mainly clear,19.2,24.9,29.2,0.0,0.0,0.0,0.0,20.9,55.8,24.49,7.38,周二,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,2025,周二,否,否,,否,,工作日,国务院办公厅关于2025年部分节假日安排的通知,https://www.gov.cn/gongbao/2024/issue_11726/202411/content_6989767.html,天坛,0,全国,日度,1,2025,1257,927,330,2026-03-27 22:04:35,2025-06-03 09:00:00,2025-06-03 20:45:00,1.0625,0.66,1.41,48,original,通畅,舒适，适合参观游览。,2025-06-03_09-00.json | 2025-06-03_09-15.json | 2025-06-03_09-30.json | 2025-06-03_09-45.json | 2025-06-03_10-00.json | 2025-06-03_10-15.json | 2025-06-03_10-30.json | 2025-06-03_10-45.json | 2025-06-03_11-00.json | 2025-06-03_11-15.json | 2025-06-03_11-30.json | 2025-06-03_11-45.json | 2025-06-03_12-00.json | 2025-06-03_12-15.json | 2025-06-03_12-30.json | 2025-06-03_12-45.json | 2025-06-03_13-00.json | 2025-06-03_13-15.json | 2025-06-03_13-30.json | 2025-06-03_13-45.json | 2025-06-03_14-00.json | 2025-06-03_14-15.json | 2025-06-03_14-30.json | 2025-06-03_14-45.json | 2025-06-03_15-00.json | 2025-06-03_15-15.json | 2025-06-03_15-30.json | 2025-06-03_15-45.json | 2025-06-03_16-00.json | 2025-06-03_16-15.json | 2025-06-03_16-30.json | 2025-06-03_16-45.json | 2025-06-03_17-00.json | 2025-06-03_17-15.json | 2025-06-03_17-30.json | 2025-06-03_17-45.json | 2025-06-03_18-00.json | 2025-06-03_18-15.json | 2025-06-03_18-30.json | 2025-06-03_18-45.json | 2025-06-03_19-00.json | 2025-06-03_19-15.json | 2025-06-03_19-30.json | 2025-06-03_19-45.json | 2025-06-03_20-00.json | 2025-06-03_20-15.json | 2025-06-03_20-30.json | 2025-06-03_20-45.json
